gender|SeniorCitizen|Partner|Dependents|tenure|PhoneService|MultipleLines|InternetService|OnlineSecurity|OnlineBackup|DeviceProtection|TechSupport|StreamingTV|StreamingMovies|Contract|PaperlessBilling|PaymentMethod|MonthlyCharges|TotalCharges|Churn|PaymentMethods|tenures|Contracts|MultipleLiness|Partners|Dependentss|PhoneServices|InternetServices|OnlineSecuritys|OnlineBackups|DeviceProtections|TechSupports|StreamingTVs|StreamingMoviess|PaperlessBillings|churned|SeniorCitizens|MonthlyChargess|TotalChargess
Male|0.0|Yes|Yes|50.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Mailed check|24.95|1261.45|No|1.0|49.0|1.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|58.0|4380.0
Male|0.0|No|No|1.0|Yes|No|Fiber optic|No|No|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|89.25|89.25|No|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|423.0|1158.0
Male|0.0|No|No|5.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Mailed check|19.25|86.05|No|1.0|6.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|29.0|65.0
Female|0.0|No|No|66.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|No|One year|Yes|Bank transfer (automatic)|104.55|6779.05|No|2.0|23.0|2.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|847.0|369.0
Female|0.0|Yes|Yes|49.0|Yes|No|DSL|Yes|Yes|Yes|Yes|Yes|Yes|One year|Yes|Mailed check|87.2|4345.0|No|1.0|53.0|2.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1175.0|1978.0
Female|1.0|Yes|No|3.0|No|No phone service|DSL|No|Yes|No|No|No|No|Month-to-month|Yes|Electronic check|30.75|82.85|No|0.0|3.0|0.0|2.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|769.0|170.0
Male|0.0|Yes|Yes|66.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|Yes|Credit card (automatic)|25.7|1714.55|No|3.0|23.0|2.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|95.0|989.0
Male|0.0|No|Yes|11.0|Yes|Yes|Fiber optic|No|No|No|No|No|Yes|Month-to-month|No|Electronic check|86.2|893.2|No|0.0|17.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|439.0|851.0
Male|0.0|No|No|28.0|No|No phone service|DSL|No|No|No|Yes|No|No|Month-to-month|Yes|Credit card (automatic)|30.1|810.85|No|3.0|68.0|0.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|861.0|1886.0
Male|0.0|Yes|No|65.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|No|Yes|No|Two year|Yes|Electronic check|99.35|6347.55|No|0.0|34.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|684.0|2510.0
Female|0.0|No|No|62.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|Yes|Credit card (automatic)|19.2|1123.65|No|3.0|46.0|1.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|33.0|4396.0
Female|0.0|Yes|No|2.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Bank transfer (automatic)|20.1|43.15|No|2.0|2.0|0.0|0.0|1.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|13.0|4737.0
Female|0.0|No|No|2.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Credit card (automatic)|20.35|35.1|No|3.0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|12.0|1711.0
Female|0.0|Yes|Yes|55.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|Yes|Credit card (automatic)|25.65|1388.0|No|3.0|63.0|1.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|549.0|5143.0
Male|1.0|Yes|No|41.0|Yes|No|Fiber optic|No|Yes|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|94.55|3851.45|No|0.0|44.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|303.0|3289.0
Female|0.0|Yes|Yes|17.0|Yes|Yes|Fiber optic|Yes|No|Yes|No|Yes|Yes|Month-to-month|Yes|Electronic check|104.2|1743.5|Yes|0.0|25.0|0.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|794.0|4305.0
Female|0.0|No|No|30.0|Yes|No|Fiber optic|No|No|No|Yes|Yes|Yes|One year|Yes|Bank transfer (automatic)|94.4|2638.1|No|2.0|40.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|61.0|1554.0
Male|0.0|No|No|17.0|Yes|No|DSL|Yes|Yes|No|No|No|No|One year|No|Mailed check|56.1|946.95|No|1.0|25.0|2.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|888.0|2882.0
Female|0.0|Yes|Yes|16.0|Yes|No|DSL|Yes|Yes|No|Yes|No|Yes|Two year|No|Bank transfer (automatic)|68.25|1114.85|No|2.0|27.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|745.0|4046.0
Male|0.0|No|No|72.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Bank transfer (automatic)|24.75|1777.6|No|2.0|1.0|1.0|1.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|101.0|1036.0
Male|0.0|No|No|9.0|Yes|Yes|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|76.25|684.85|No|0.0|10.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|739.0|1512.0
Female|0.0|No|No|1.0|Yes|No|Fiber optic|No|Yes|No|No|No|No|Month-to-month|No|Electronic check|74.35|74.35|No|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|72.0|44.0
Male|0.0|No|Yes|23.0|Yes|No|DSL|No|Yes|No|Yes|No|No|Month-to-month|No|Electronic check|54.15|1312.45|No|0.0|26.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|323.0|2843.0
Male|0.0|No|Yes|8.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Bank transfer (automatic)|19.45|159.2|No|2.0|8.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|21.0|2089.0
Male|0.0|Yes|Yes|19.0|No|No phone service|DSL|Yes|Yes|No|No|No|No|Month-to-month|Yes|Mailed check|34.95|610.2|No|1.0|38.0|0.0|2.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1584.0|3086.0
Female|0.0|No|No|7.0|Yes|Yes|DSL|Yes|No|No|No|No|No|Month-to-month|Yes|Electronic check|53.65|404.35|No|0.0|7.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|317.0|1243.0
Male|1.0|No|No|1.0|Yes|No|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|69.65|69.65|Yes|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|104.0|27.0
Male|0.0|No|No|61.0|Yes|Yes|Fiber optic|Yes|No|Yes|No|Yes|Yes|One year|No|Electronic check|104.0|6363.45|No|0.0|36.0|2.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|644.0|1244.0
Female|0.0|Yes|No|57.0|Yes|No|DSL|Yes|Yes|No|Yes|Yes|No|Two year|Yes|Credit card (automatic)|70.35|4124.65|No|3.0|55.0|1.0|0.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|154.0|1794.0
Male|0.0|No|No|9.0|Yes|No|Fiber optic|No|No|No|No|No|Yes|Month-to-month|Yes|Electronic check|80.8|713.1|Yes|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|188.0|623.0
Male|0.0|No|Yes|15.0|Yes|No|DSL|Yes|No|Yes|No|No|Yes|One year|No|Mailed check|64.85|950.75|No|1.0|16.0|2.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|647.0|6189.0
Female|0.0|No|No|1.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|19.65|19.65|No|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|5.0|4.0
Female|0.0|Yes|No|12.0|Yes|No|DSL|No|No|No|No|No|No|Month-to-month|No|Bank transfer (automatic)|45.9|505.95|No|2.0|11.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|436.0|90.0
Male|0.0|No|No|54.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Mailed check|20.0|1149.65|No|1.0|50.0|1.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|4.0|202.0
Male|0.0|Yes|Yes|4.0|Yes|No|DSL|No|No|No|No|No|No|Month-to-month|No|Electronic check|44.8|169.65|No|0.0|4.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|204.0|6191.0
Female|0.0|No|No|7.0|Yes|No|Fiber optic|No|No|No|No|Yes|No|Month-to-month|Yes|Mailed check|80.3|526.7|Yes|1.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|85.0|4473.0
Female|0.0|Yes|No|20.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Mailed check|20.35|393.15|No|1.0|43.0|2.0|0.0|1.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|12.0|2023.0
Female|0.0|No|Yes|26.0|No|No phone service|DSL|Yes|No|No|Yes|No|Yes|Month-to-month|No|Mailed check|45.8|1147.0|No|1.0|32.0|0.0|2.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|621.0|4166.0
Male|1.0|Yes|No|36.0|Yes|Yes|Fiber optic|No|No|No|No|No|Yes|Month-to-month|Yes|Electronic check|84.1|3021.6|Yes|0.0|71.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|261.0|4999.0
Female|0.0|Yes|No|53.0|Yes|Yes|Fiber optic|No|Yes|Yes|Yes|Yes|Yes|One year|Yes|Bank transfer (automatic)|108.95|5718.2|No|2.0|45.0|2.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|553.0|1186.0
Male|0.0|No|No|3.0|Yes|No|DSL|No|No|No|Yes|Yes|Yes|Month-to-month|Yes|Electronic check|69.35|191.35|Yes|0.0|3.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|145.0|2484.0
Female|0.0|No|No|68.0|No|No phone service|DSL|Yes|Yes|Yes|Yes|Yes|Yes|Two year|No|Credit card (automatic)|64.35|4539.6|No|3.0|15.0|1.0|2.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|594.0|2541.0
Male|0.0|Yes|Yes|72.0|Yes|Yes|DSL|Yes|Yes|Yes|Yes|Yes|Yes|Two year|Yes|Credit card (automatic)|90.8|6397.6|No|3.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|111.0|4589.0
Male|0.0|No|No|12.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Credit card (automatic)|24.95|280.4|No|3.0|11.0|2.0|1.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|58.0|1011.0
Female|1.0|Yes|Yes|34.0|Yes|Yes|Fiber optic|No|Yes|No|No|No|No|Month-to-month|Yes|Mailed check|79.6|2718.3|Yes|1.0|54.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|127.0|5121.0
Female|0.0|Yes|No|68.0|Yes|Yes|Fiber optic|Yes|Yes|No|No|No|No|Two year|Yes|Bank transfer (automatic)|84.7|5711.05|No|2.0|15.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|220.0|568.0
Female|0.0|No|Yes|50.0|Yes|No|DSL|Yes|No|Yes|Yes|Yes|No|One year|Yes|Credit card (automatic)|70.8|3478.15|No|3.0|49.0|2.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|469.0|3631.0
Female|1.0|No|No|1.0|No|No phone service|DSL|No|No|No|No|Yes|No|Month-to-month|Yes|Electronic check|36.45|36.45|Yes|0.0|0.0|0.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|1114.0|4659.0
Female|1.0|No|No|41.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|Yes|Yes|Month-to-month|Yes|Electronic check|104.4|4133.95|No|0.0|44.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|78.0|2714.0
Male|1.0|Yes|No|30.0|Yes|Yes|Fiber optic|No|No|No|Yes|Yes|Yes|Month-to-month|Yes|Electronic check|101.5|2917.65|No|0.0|40.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|1.0|753.0|1024.0
Male|0.0|No|No|1.0|Yes|Yes|DSL|No|Yes|No|No|No|No|Month-to-month|No|Electronic check|54.3|54.3|No|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|300.0|6035.0
Male|1.0|Yes|Yes|29.0|Yes|Yes|Fiber optic|No|No|Yes|No|Yes|Yes|Month-to-month|Yes|Electronic check|103.95|2964.8|No|0.0|42.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|233.0|4458.0
Female|0.0|Yes|Yes|23.0|Yes|Yes|DSL|Yes|Yes|Yes|Yes|Yes|Yes|Two year|Yes|Credit card (automatic)|91.1|2198.3|No|3.0|26.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|710.0|6389.0
Male|0.0|No|Yes|60.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Mailed check|19.95|1189.9|No|1.0|33.0|1.0|0.0|0.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|2.0|5213.0
Female|0.0|Yes|No|72.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Credit card (automatic)|26.45|1914.5|No|3.0|1.0|1.0|1.0|1.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|905.0|4590.0
Male|0.0|No|Yes|22.0|Yes|No|Fiber optic|No|Yes|Yes|No|Yes|No|Month-to-month|Yes|Electronic check|89.4|2001.5|Yes|0.0|22.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|125.0|5731.0
Male|0.0|No|No|72.0|Yes|No|DSL|Yes|Yes|Yes|Yes|Yes|No|Two year|Yes|Bank transfer (automatic)|75.1|5336.35|No|2.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|69.0|2954.0
Female|1.0|No|No|66.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|Yes|Yes|One year|No|Bank transfer (automatic)|108.1|7238.6|No|2.0|23.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0|473.0|6139.0
Female|0.0|Yes|No|72.0|Yes|Yes|Fiber optic|No|Yes|Yes|Yes|Yes|Yes|Two year|Yes|Electronic check|110.15|7998.8|No|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|737.0|1063.0
Female|1.0|Yes|No|47.0|Yes|Yes|Fiber optic|Yes|No|No|No|No|No|Month-to-month|No|Electronic check|80.35|3825.85|Yes|0.0|48.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|213.0|729.0
Female|0.0|No|No|51.0|Yes|Yes|Fiber optic|No|Yes|Yes|Yes|Yes|Yes|One year|Yes|Electronic check|111.5|5703.25|No|0.0|51.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1085.0|3469.0
Female|0.0|Yes|Yes|70.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|Yes|Yes|One year|Yes|Electronic check|106.5|7397.0|No|0.0|9.0|2.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|547.0|5503.0
Male|0.0|No|No|9.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|Yes|Electronic check|19.9|164.6|No|0.0|10.0|2.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|3.0|4348.0
Male|0.0|Yes|Yes|59.0|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Yes|Two year|Yes|Mailed check|111.1|6555.2|No|1.0|66.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1067.0|4234.0
Male|0.0|No|Yes|3.0|Yes|No|DSL|No|No|No|Yes|Yes|Yes|Month-to-month|No|Mailed check|70.7|225.65|No|1.0|3.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|146.0|2299.0
Male|1.0|Yes|No|38.0|No|No phone service|DSL|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|24.85|955.75|No|0.0|67.0|0.0|2.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|92.0|4358.0
Female|0.0|No|No|37.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|No|No|No|Month-to-month|No|Bank transfer (automatic)|91.2|3382.3|No|2.0|56.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|932.0|1175.0
Male|0.0|No|No|37.0|Yes|No|DSL|Yes|Yes|Yes|Yes|No|No|Two year|No|Bank transfer (automatic)|65.6|2313.8|No|2.0|56.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|363.0|5128.0
Female|1.0|Yes|No|24.0|No|No phone service|DSL|No|No|Yes|No|No|Yes|Month-to-month|Yes|Credit card (automatic)|40.65|933.3|Yes|3.0|21.0|0.0|2.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|1.0|373.0|780.0
Female|0.0|Yes|Yes|14.0|Yes|No|DSL|Yes|Yes|No|Yes|No|No|Month-to-month|No|Bank transfer (automatic)|59.45|780.85|No|2.0|35.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|134.0|4054.0
Male|0.0|Yes|No|72.0|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Yes|Two year|Yes|Credit card (automatic)|109.95|7852.4|No|3.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|879.0|4890.0
Male|0.0|Yes|No|53.0|No|No phone service|DSL|No|Yes|Yes|Yes|Yes|Yes|One year|Yes|Electronic check|60.45|3184.25|Yes|0.0|45.0|2.0|2.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1149.0|1859.0
Female|0.0|Yes|No|8.0|Yes|Yes|Fiber optic|No|No|No|No|No|Yes|Month-to-month|Yes|Electronic check|84.9|764.95|Yes|0.0|8.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|205.0|2633.0
Male|0.0|Yes|Yes|72.0|No|No phone service|DSL|Yes|Yes|Yes|No|No|No|Two year|No|Credit card (automatic)|38.5|2763.0|No|3.0|1.0|1.0|2.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|961.0|3096.0
Female|1.0|Yes|No|17.0|Yes|Yes|Fiber optic|No|No|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|92.55|1614.7|No|0.0|25.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|600.0|5518.0
Female|0.0|Yes|Yes|2.0|Yes|No|Fiber optic|No|Yes|No|No|No|No|Month-to-month|Yes|Bank transfer (automatic)|73.55|145.4|Yes|2.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|224.0|5217.0
Female|0.0|Yes|No|8.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Bank transfer (automatic)|20.15|156.25|Yes|2.0|8.0|0.0|0.0|1.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|1.0|0.0|7.0|2258.0
Female|0.0|Yes|No|48.0|No|No phone service|DSL|No|Yes|Yes|No|No|No|One year|No|Mailed check|34.7|1604.5|Yes|1.0|60.0|2.0|2.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|387.0|4972.0
Female|0.0|No|No|10.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Mailed check|24.5|270.15|No|1.0|12.0|0.0|1.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|302.0|1411.0
Male|0.0|Yes|Yes|0.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|Yes|Mailed check|19.7|""|No|1.0|72.0|2.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|6.0|6530.0
Male|0.0|No|No|1.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|20.6|20.6|No|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|37.0|133.0
Female|0.0|No|No|29.0|Yes|No|DSL|Yes|No|Yes|Yes|No|No|One year|No|Credit card (automatic)|58.0|1734.5|No|3.0|42.0|2.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1551.0|343.0
Female|1.0|Yes|Yes|65.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|Yes|Yes|One year|Yes|Electronic check|107.45|7047.5|No|0.0|34.0|2.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|648.0|426.0
Female|0.0|No|No|8.0|Yes|Yes|DSL|Yes|Yes|Yes|No|No|No|Month-to-month|Yes|Bank transfer (automatic)|65.5|573.15|No|2.0|8.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|521.0|3663.0
Male|0.0|Yes|No|61.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Bank transfer (automatic)|25.45|1538.6|No|2.0|36.0|1.0|1.0|1.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|99.0|3183.0
Female|1.0|No|No|45.0|Yes|Yes|Fiber optic|No|No|Yes|No|Yes|Yes|One year|Yes|Bank transfer (automatic)|100.15|4459.8|No|2.0|65.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|180.0|5293.0
Male|0.0|Yes|Yes|72.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|Yes|Yes|One year|Yes|Credit card (automatic)|104.45|7459.0|No|3.0|1.0|2.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|365.0|900.0
Male|0.0|Yes|Yes|12.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Electronic check|21.15|306.05|No|0.0|11.0|0.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|936.0|2250.0
Male|0.0|No|No|7.0|Yes|Yes|Fiber optic|No|No|No|No|Yes|Yes|Month-to-month|No|Electronic check|96.2|639.7|No|0.0|7.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|556.0|3922.0
